Author ID,Paper ID
30263980,85d579ad27f6617422136abc8439ab18d9d3057f
1709953,89690d1d513f1c9ee3bae42f4a966f1aade3262a
1411072758,0341ffe62b32fbc54d3f52776902447b2672b088
144077072,e34bb4b7381f08e49d7bf7495ba93cbc25b9d7a6
1484063166,3626494be3d2e19fd8bd486c16a59a0ee50fa030
116613373,172904ff60b9dd71a46fb793316e34c1bc44d9de
65848327,500ede3c4b88eced9e62b4b02ea0220bea67ecbe
48151918,feec447fa592a4ebfddd9e0be9cd20609e5d3024
51101585,3fc3cf47e71ea7718454bd06afe8c800336aaed5
46695637,2dcbf26080873e47d42d2ae562238e481eee43d1
118309857,68dc00bc29fc906ca60cc6a812a426d835247ea4
119504289,462b8f71c18cb92cc19b8331879d38731386f541
21517869,0a574cd96716df9e2f3a208a5bef45dc985be03e
152213531,e1b570ed08a5324b84dffe8ec9c1afc898374e11
153669454,5ba8612c088d1c4c31898392b8578db8139c77c1
1419495300,c5278308b3151d30014b3e3ecdecb147f10eca2d
14958705,e4466c7d48fba6ac0bfd1b77d285753f36a97a34
2097308,d8f0641dcc2ae11172d762735ad9dd58546f5eb9
38416521,745adeadeb0578bff999fe4198ad078d8fcb5025
1485192366,30e045b80be1bb49a08e1b9b4b86161176855eb4
33764560,7e486ab4f9abf404c63d0f71ac66579eceedd423
116983029,67c06526f92b926dc7fdbf84118563f898745445
114094552,fb72d4d5e2362f282ee4e9aa63536f6ff2745775
83334744,c874248ca70cd8c88f25961f36094655cb13243d
115436824,2e601fb0fda8d1066b5f6c353ab9bf4ebda6a7dc
1459919963,984ceaec658121a95911153db47c834197bfdfad
3390525,0dfa36453265e5458f5f9ab7f33c90b426cfb781
2494936,8956907ab79f8a3a6222101c88e078de2d42eaf9
49551045,bcd063b5f1297d2b65d01ea66230afb5d2ff287d
145081907,93d19f63566580d4b6126f7668a9d5e16d34b02d
47325821,317247be37f27551964401268a82cbe84c14bf24
69567411,e6cc7a7e66d7cd6e2e26ada350cf7d3d6b23f750
145908909,a0ab59b50d6b4a77d50853fecbb7d45c10586a7c
38647381,ba775df016b9c4bb24d3ce3e9d4ede34ae9c23ca
47296960,974b3a577f0b8987c36121ddea4095045d2491ce
65984642,c20e2338a799ac1f8867aa710bc0d3d1843006fa
3710242,a214a8495dfc7c3652c83fb9b3fbb299fd2d3bac
117047367,ad70996c9248ebc4cb9067d04957aa8b00ea70c8
72807196,3865b961a102939116bbc3144d00941a4c87ff6c
114049423,f1104fb6b15b0bc89dafae4bf2d3009a7c61f649
104998027,22a25ac12f5a352cf1be0f2300795a2ad1271b10
12693309,2827f671983002b8f5d9416212e54802cc305d84
3618354,4d8e3d92d45b28ea16fe473418b4f70a8b1f65f3
10689994,8f01572c22f1bc46c9dab00476c03a32b3863306
1469231285,3d105de71e2daefeab0618e3889affce824c5559
1423457202,2b070881974449641356f0f29b7cfc8230a4daf2
47383739,b749ab05afa8dd04c2df8ebb4c7eaa3837467c71
108636140,71a3c868925bed3729dd075f708145e1a3f53869
143615959,5d5cbb34231ad1fd9907e64439251739c6e67766
32421386,b4f8ea6aeb63e875b9475c2e4f656dfcdafabf36
145235088,96f47effea489b93267daedb138f8167c4ec5be5
4521767,a6d4c8a11242079ccabe1a9de4a1138b5e99a9cf
1846281253,dbe3990c77a99577ffe3608c3bf20c20ebc55e47
12167922,2a13d9eaac6087e99412c37cd295630bf82531b6
13087560,eae5289db4650db7e80a16774234489cfb719ddf
113263729,865badbf36bdc6992409339105c200bd891fdc21
108517760,d66c2df9e9b2c66f2bf21ae6f4076a570ede6158
39405072,fdb944a2da675df17f4f0abab751932f66a795e6
2235787,2f1a3102d39209aa50b99edf8e8d39c1ddd400c9
66511513,fa878ab6d4e63eff90870b594eef5c39df5cd418
46552981,dcbdcef5162892c8faf47c21134ee74e8d2a086f
6288264,3549ff1b8c0c0d93be666cb9d4d8cb93d79f76ba
123833087,cc6afff0306be42ce6f3c8e63aa604438cf6b60e
113602098,009b13903637ba9660676a2b04244fe3f96d2818
116894589,8611606cbc512ad26f12da1b65d57313025b81b7
73532115,32fdaaa922f16db094fea3ab89c27b30a6c8855a
5300671,974d349545b1f0986d85b37a8595ad9f7472a87a
40561893,a67501a6e608d2c7c4ea26d69ec9aad9a503d571
112989569,36441861884604d5ab37e7a669fd8bf5f78fc171
115783612,f3b2228180ad87d3183f4cc591f96aa876e56935
79420016,524e03e1e02deb738baa47c75e039d4712544ae6
author62,be8f6c0669546999f8f635cb7549592487d6c378
116041647,f1276da30a79709d00d353e5a7528ccd04f0bb8c
1405438829,6ed69febc1c4e5929c97c53a84dfe0c033101838
72303258,5fe2fe4e1912959b29ba4aa975d9c3bf763f323b
49656804,5474e51ed67f852133b3c27ca422bddf67d7166b
31778985,2816eac9690cbf4c69e58530d22dcddfaf7668f5
12530641,4025debaa2dfda109a65f902b3ad9cbbca4a5571
50058770,9a67d089cb8d7323a3553915c94daf7e1d3233b9
34174284,e5e688899cef268e0e47289b9dc0a6ea0670d1dd
6485868,0e5614ed6aac1a40504110eece92ac5c7b803341
3219703,893f80d81bebbc3e74c1dc3162e2b2cc46149ea6
114486532,c6fe8cb04cc2292f9d9a04e61c668dcc808ad27f
116195977,7a69342cd9a6d23a2d2d2fef0e1fd6e3ee1caed9
4071835,d4d250a1268d7facbaf4d68ba36b79bf81b09f7d
34471219,1b303ddd3ce92ddf31877ccbd4ece5c6115706f4
118070966,a58cb6ad5db5102aa9f648a3620475ac4db9b88d
11759224,31e6e4f41a0d221d048e12404051d3df710bda57
65807591,c372ba2b82557ce03bf1945590a0338fe8ce08c3
73997195,bbb82f9737e01da5dc9174faa58ec3176e48d762
1654666046,c237b9e852b72037ee63d3ceea85df6fc0bbe632
38517568,dea2cf82c385ee63d4510c51dadb7643d9ad705c
47593014,692b192866d698f7002ecbfa232f0976e2ef5bac
144636061,6339a376f270d48f8bf6a718be8189a08d4a5d9e
31554775,67ece99fa15f52b933c6303b4d50b9b16a7a6cae
1831982,945c94cb7f34f92ece8734651c0359740b4b03c5
4007728,16d7415c69e50694265054853c043a2b9b47d83b
153535557,3a126ac7e3c125414a0bfb7e31185db97a577a86
49879208,5f2e8a2e5fd533162f402f8eff587a8aaf123175
82967725,a54a4dd3cf55716d504fc0a166b96485e7482e23
37401701,b6f74ab1d8dcfe2f72d23c62f77368bc67bc6017
49645184,cdf4ff74148f3ece0204498aea678f5f5e7de334
4712295,568cad31c2bb0a30631b12a76797067227a8f220
144263374,80e75b29af2f672738f8cdc150f9ed9c7caa6b6b
145472143,68908bcd79750f7856401dc803e52470bc9f5251
145122924,e60a99963253d3586071f153045f7a0ef7216128
13216901,aefc0aede6e38230957406b9778c5059c67a093d
117376398,ee89249a243db572abd5a2f6bfac633be46bbf5a
82395823,f06e5327f1f6c06645158f00b9e114b6b524a374
40656102,c2202b74db8be1afa499e8ef09108dee76da6794
115882034,a5680314465f7a1c34f28dc5bb3d002eecb73fcb
107786566,17b56fcc8d92c6fbddeabb2d668ad4553b50d132
48701045,dec879369f912f2ac008deb98d640c005207e502
79299010,354cd41f82d164cf545a2726cd5b46d0a66e26af
1419288620,9c3cc02c89efa5b5bd8a7288e091de5be5448d3e
47777868,7709568cdfdb34f5745b58459a05ac19c6663609
146337835,fd809bcbe092fff87a0b95aa88570c4c3f47375c
114734186,7f5ca50a66cac0a2c80e945f3c23e602c45ad47d
16655895,d00efda9c186319240815d696ef2470dfbac64d3
5221249,600492699362479e110a46732dea071c6a2bc44a
12884638,e734ca3e7cbf12fdda00893c6dfbd3f26868617a
6433225,57f649625c81e746c5706683825fa62ed7743b5c
47694007,5ef7df12b0597a1d0043184b3538f636b76ba1d0
4960924,e8c9ab8f315cf268ce83ae5c7d1918ede230b7ad
115854709,1ef9237df34bb113f20381159490a29691fad663
97923243,e8bcc30072e700dfce3d65d42ca05314417d91e2
3648814,7323bfe0c84ecaaec1316198b8757084e1169b3a
48886860,fc67ad67819978f91cbd2fa989f0fb029afb0943
1402184488,7174667c7add6e5afa12c88263b9db67f5999b4e
147724365,1d9e0af6f4cf0fbd6b7f764bfa1a65efdb8ed392
82122591,44e747a892a28c0432f3314e3d6c7352682194c3
3800054,0e5614ed6aac1a40504110eece92ac5c7b803341
4724176,8f5cf3ec37c07b303cb1c2a1d9d96b7abb521c4c
104245815,6a2a453961bc46af184dfe9d9160a87c6faba9ad
14204540,200256fab8363065843d829cacade32af51b4859
4097581,0c43a207060edfbdef467dac6686dc790f561dbe
51976592,c7eb43e79211ce60a382b27de23c20068ac3dec3
100941527,c25a53f6eb825cc759c750a7bdcb4629c6ff61f3
113469886,5815d79d0e25a82c4f516b65f73141dd153577be
114309675,c9ab283ce0348508faa01f1278f2d8fbcf6fe7f5
47589257,80b1a53d95b94858ca4d63b4240d29b285c942b3
38568236,7a79539f5c16bc2dfe9f58f863358b22e5b049ed
16619731,f705348239f961b465344093754a4046ba46dbdd
3990297,731a9d88b3074e60f1e99abeb3afa3b94d1fea10
98096896,540860371a44fc363b7dce6f2749c3847e1bb369
9933521,2c731cf52fc88b2cfb40160c5699fcbecf528826
145881857,de516bc90f669cbafffca92334279173444e32b3
38763160,17fbf8648e1a6c8f28a80d2f87986d3d12dcecbb
32411476,f7510788c57ef8ee0c257f49ae564f82afed7e47
6521227,fb5be4c27942a4d3a99ef53bc56cf88fd3ea00b2
5941614,f471881213ec5bcf6d4ae81bbb7406c20e8de8ef
49986866,20a1856a9750b2b4a5adacd35bf86bdcd5da5394
49279727,c239220786c7707381509853f1df7c026e420bb7
98325706,68c7c169e4b3fcf2134942de81612fb908268902
46611891,1b067087a0ea0b7bfe762f849bc2b10a7366d1af
12564733,2adaa1b3c952bf83f54230c9758cad90fee3601a
1867194,31c1b470874405bd6205872bf1c85da642e0d215
89901526,c44e72f679b28b2f87be826666d2afd07601309c
113422186,9e2bcda2a7892b3987ce40c77ec13f5dcadb2b94
113920263,f4b4447a66742e924f90a9047fb7953cc1443416
72861314,c178f8705a1e9be398c1e1ea020145211a8a6309
52000355,f14d62fcdeb0a0068b0cca78907f4cb2feec0521
145664228,0626b0347e14cc88e595e731eca625965d38e1c9
116387307,7b2569e0e087480897b6842c0bb0986dbd79233d
71242258,e6c4c9fb9da5f81cde175c0363c4f8735a475714
48430413,fd1cee69bc5089807c3ab0e7d63b29cade19cc53
79472823,b8e11d979ca5a52348ea68bfe654671f83ed5461
50713360,0161496031e0dcaabad5761870c63d87d67298ec
74605601,5041888d83f7e197df6d38c0b66eccac25d55e4b
47904387,dcf2658f4902945ce4c173fbd550674beb9cd1a2
3271997,6f942b30aff6d81de1de80e59dd371f43d351356
50737841,e391cf9f87f834aaae29f637f87daf4c89f964c2
12848971,d6652bb7edf7952bb17c4f2cced6de69cae691b6
145757690,bb6be99b8fa6288c90d3dc340d408af24b252075
113854968,31fa8cebcbf8670ec617b7348ed29da4c2cbf083
4066511,438f4fee607571bbe6022e4b48716be86db56fe3
15899178,aa1e713ae19c315c7f3c01658dd94423ac77d589
7918432,1475f6a108cea46a0d3166b8960144937f6b4731
114359257,0e4e68108d84d4eb2ad609fb478e643b253784bc
101089783,ad8a3a64c7db088600546b2f1f32059be76b4c0d
3428650,1794bcd6c3d7a5446ddbc9889fd667324c81edca
152371865,f845efeb1f0662a3ff58219918a2c6b68debfd55
8356230,9fb20e9a46ec0dc2e7abe3c391fd9a87737be17d
72133485,292ce010034fa43c4c27353ffe2c34878367bb55
4604950,9ea6c6f7201c51d2c183cc4df2b53f5ac9c24229
6520124,d8448a1eb48e776b215ac03687e7e6bfff80ff14
144372167,9dc8260c27650e58d2fc54cf9cc5810a97326f5b
144949248,f6cb30b6506a3682fb31b0ab306b645d30c02dd4
49467295,2d73e2a33af8e9c92963f312a19b51d96dad8072
82819466,3401961ea1899954f8eb0d6480915041d0f266ca
48628674,4c271ca45e8fd641fd91d7b18b72be9aab367f76
92123473,c7990b3fdd03a57ec37765312b70d46d15d1a818
47830937,a91f15a10b1599b5f7f86ecb1c15a24a62fdaf60
48259504,bdebc0603d85cb06c935137ce6cc01aa16fac82e
100984501,b34e2d1ad8773d7fb65eb32baefcc679d08b9edf
46927851,997e3cab62ee04ec9c89ee9950d8be448ffc4e61
101138099,ce91934a0a604ddd155c5fee5a9091d2ca44fbfe
47297722,d56aef3d39325816a7962b512c6a5478fef87ccd
117400964,221a75c8e47fd885c8d2a6cd636b70f6833a8e77
144521772,54b970a87605ab9930049c5260fd5a0011dca206
67335565,555efcca5bd46c08633b2dbb3bf1babc469e4d0d
14563555,7af70a55522a9fd42a10ab3243abb5c66bf8ecee
114881526,c255106138cba7a16cc13358590f13cb8e7c1d97
116640808,f99bc3e62ab7fb84a9e1b979711c1abf00223261
72362593,e0481a76fc5aa4b7ae2049d75c9cb370c82ad70c
3904568,9d2cb46cae01a5b19ce692af0486c8fd2e4300fc
1403756746,20777549a9afb3944606286c597f195c2137079e
143621624,9ad1d6b8e21d080119a41fd933ff8f3f7c7a80cf
69551328,644e5f5e7610ef159b0979084c5d1be3e75e7980
69400882,a2985fa16b3ec78eb10bc80c87fe0c0bfba5eab6
50572033,488c27058eca9bc2e341a82acdd07e160dfc7af7
50225707,75a0962caa2cd820cf65f2cef764fce9d1242d6c
1405463108,15e61af5771a4074db2a8c6c8d6d34932fc1a524
1403822542,d610d34b2f1b28f7cfb7fbbdd0aed19ee7ad8088
5073586,414ef1bb6036b0fd5c35fff4fbf09264760a2e47
3767249,09b6fd6e19613e39d515f3781e92b6fac025e00a
7655164,bc5c6299996bf2859aadf786b1725df51706a944
144599965,676e1f67add21d59ee5b66530f4c7cc0668650d8
113367203,f18290c0538ec2deb26c44a20f8a15cac44368ab
37533802,ad2ad9a6c0207d07142b12dceb4d6cb370da2967
6774952,64bfb8b31cdd5a59a7d6e789029f5c1a726dd355
38730170,8b6a9892bce5bb19d20c6e64713e0a5e27d036f7
97409259,3f86a5daf84247f1779f8bed3447409c631171d0
41030901,89e50f0493984ef5ae4f75259906676875782207
87346875,dbe4baab368239be05f86259410b2a2bb40e9532
144658641,4cb03a5a534d846988c33b8a7a04ad3571203180
46833110,b3437a3746cde9c631b8116b12c39107a4c8884c
10689994,58c531f251035f9d8da84e572b93eeb92c28153f
49607117,abc04f9a06d0c7117fdb0a9ae2b3db2e4c1a77de
117861652,1ad558c4fdeebc072036101d4c4fd537cc3643a6
145053473,121e2bc76910a07d1b2c8a7383e462ac4627cf0a
